id,timestamp,truck_id,driver_id,trip_id,fuel_level,lat,lon,speed,speed_kmph,odometer_km,engine_status,anomaly_flag,anomaly_score,model_source,fuel_delta,odometer_delta,delta_time_sec,fuel_per_km,fuel_rate_per_hour,record_origin
20deb588-242a-4c71-a9d7-5ad7747e4e3b,2026-04-04 08:26:25.998048+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.7,14.581878,120.990549,75.5,75.5,26393.6,on,False,,,-0.009999999999990905,0.09999999999854481,6.491395,0.10000000000136425,5.545803328863404,live_supabase
778d009b-f2e0-4b0d-b5bf-074070f9cdcf,2026-04-04 08:26:33.590488+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.69,14.581131,120.990863,60.6,60.6,26393.7,on,False,,,-0.010000000000005116,0.10000000000218279,7.59244,0.09999999999786838,4.741558708401834,live_supabase
3d3c3347-0a95-469a-970b-d8e165d352b6,2026-04-04 08:26:41.172237+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.67,14.580254,120.991107,69.8,69.8,26393.8,on,False,,,-0.01999999999999602,0.09999999999854481,7.581749,0.2000000000028706,9.496489530316246,live_supabase
6827046a-fb00-4735-8864-d4ce11d84360,2026-04-04 08:26:47.549991+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.64,14.579309,120.991389,75.6,75.6,26393.9,on,False,,,-0.030000000000001137,0.10000000000218279,6.377754,0.299999999993463,16.933861042618464,live_supabase
c2f6ed8a-17d3-439b-8a5f-fc43c2549db4,2026-04-04 08:26:55.316015+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.61,14.57832,120.991816,84.3,84.3,26394.0,on,False,,,-0.030000000000001137,0.09999999999854481,7.766024,0.30000000000437693,13.906730136296783,live_supabase
4857d091-7af6-4a0a-b2c0-0897773028df,2026-04-04 08:27:02.075388+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.58,14.577554,120.992087,58.8,58.8,26394.1,on,False,,,-0.030000000000001137,0.09999999999854481,6.759373,0.30000000000437693,15.977813326769226,live_supabase
145818b6-2031-43e4-9250-1b60a01790fc,2026-04-04 08:27:10.039264+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.55,14.576824,120.99242,64.3,64.3,26394.2,on,False,,,-0.030000000000001137,0.10000000000218279,7.963876,0.299999999993463,13.56123576007513,live_supabase
3f61a2ab-1712-4602-b16d-f1dd57cc7b43,2026-04-04 08:27:17.447183+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.54,14.575919,120.992711,78.7,78.7,26394.3,on,False,,,-0.009999999999990905,0.09999999999854481,7.407919,0.10000000000136425,4.8596643672760536,live_supabase
852b3458-7b62-4f15-b360-e8f552040bb5,2026-04-04 08:27:24.181407+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.53,14.575022,120.993052,76.5,76.5,26394.4,on,False,,,-0.010000000000005116,0.10000000000218279,6.734224,0.09999999999786838,5.345827522223558,live_supabase
692cf4f3-4df3-4fad-ba2c-82abd598cb4c,2026-04-04 08:27:30.856529+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.49,14.574217,120.993331,65.0,65.0,26394.5,on,False,,,-0.04000000000000625,0.09999999999854481,6.675122,0.4000000000058833,21.572639421425183,live_supabase
f686f5fc-453e-44d1-9f86-dd9f94a88789,2026-04-04 08:27:38.600216+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.46,14.573314,120.993549,80.4,80.4,26394.6,on,False,,,-0.030000000000001137,0.09999999999854481,7.743687,0.30000000000437693,13.946844700722549,live_supabase
495ccd60-4e0c-4c7f-a522-558d1ee463bd,2026-04-04 08:27:46.472841+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.44,14.572368,120.993933,77.3,77.3,26394.7,on,False,,,-0.01999999999999602,0.10000000000218279,7.872625,0.19999999999559465,9.145615344308368,live_supabase
026482e3-cbbb-485d-bb72-43b850491b6d,2026-04-04 08:27:53.418146+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.43,14.571587,120.99424,70.7,70.7,26394.8,on,False,,,-0.009999999999990905,0.09999999999854481,6.945305,0.10000000000136425,5.183357678311788,live_supabase
381800e7-18f3-4226-a4cb-0a59209d8b94,2026-04-04 08:27:59.863777+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.42,14.570808,120.994564,64.8,64.8,26394.9,on,False,,,-0.010000000000005116,0.10000000000218279,6.445631,0.09999999999786838,5.585178549628178,live_supabase
06785d97-eff2-469a-b5fb-a7151204c3ba,2026-04-04 08:28:06.461667+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.39,14.570022,120.994889,63.2,63.2,26395.0,on,False,,,-0.030000000000001137,0.09999999999854481,6.59789,0.30000000000437693,16.36886944159483,live_supabase
94a634f0-6239-47a4-b3b6-b1767690c4e5,2026-04-04 08:28:20.630976+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.37,14.569033,120.995216,78.9,78.9,26395.1,on,False,,,-0.01999999999999602,0.09999999999854481,14.169309,0.2000000000028706,5.081405169439503,live_supabase
3f17f3db-d4f9-4e38-b919-f17e8c87ff60,2026-04-04 08:28:28.660241+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.35,14.568309,120.995538,61.6,61.6,26395.2,on,False,,,-0.020000000000010232,0.10000000000218279,8.029265,0.19999999999573675,8.967196872943767,live_supabase
6c2ebef5-1da4-4787-aa4e-ef1904682ebd,2026-04-04 08:28:35.507276+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.32,14.567238,120.995844,88.1,88.1,26395.3,on,False,,,-0.030000000000001137,0.09999999999854481,6.847035,0.30000000000437693,15.773250757445243,live_supabase
e7617b7f-e457-4675-8fe5-7553b04b9b1a,2026-04-04 08:28:41.695021+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.31,14.566263,120.996146,75.0,75.0,26395.4,on,False,,,-0.009999999999990905,0.10000000000218279,6.187745,0.09999999999772627,5.81795145080595,live_supabase
06ed1068-be6d-438d-aef5-68bc6b746ebb,2026-04-04 08:28:48.827175+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.29,14.565571,120.996478,58.3,58.3,26395.5,on,False,,,-0.01999999999999602,0.09999999999854481,7.132154,0.2000000000028706,10.095126942012984,live_supabase
37dd4e36-000a-4d05-83e7-073023e95e96,2026-04-04 08:28:56.297849+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.27,14.564556,120.996752,82.2,82.2,26395.6,on,False,,,-0.020000000000010232,0.09999999999854481,7.470674,0.2000000000030127,9.637684631940417,live_supabase
3f9a9c56-7899-41c2-9267-6323cecae7f9,2026-04-04 08:29:02.965916+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.25,14.563669,120.997042,73.6,73.6,26395.7,on,False,,,-0.01999999999999602,0.10000000000218279,6.668067,0.19999999999559465,10.79773193640461,live_supabase
2eec35bf-73f4-4ffd-b0e0-28f1d4774b38,2026-04-04 08:29:11.309074+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.23,14.562942,120.997259,56.4,56.4,26395.8,on,False,,,-0.01999999999999602,0.09999999999854481,8.343158,0.2000000000028706,8.629825780595988,live_supabase
506867ae-b52b-4041-af10-79ea9a2ca144,2026-04-04 08:29:17.480652+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.2,14.561965,120.997657,87.3,87.3,26395.9,on,False,,,-0.030000000000001137,0.10000000000218279,6.171578,0.299999999993463,17.499576283408246,live_supabase
19a54a58-0a1f-4b64-a08a-0f6e8d009502,2026-04-04 08:29:24.257571+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.17,14.560946,120.997984,75.2,75.2,26396.0,on,False,,,-0.030000000000001137,0.09999999999854481,6.776919,0.30000000000437693,15.936445455523975,live_supabase
63f4cd2e-c53e-405c-92b6-eb23858ec314,2026-04-04 08:29:34.023479+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.16,14.560269,120.998233,59.9,59.9,26396.1,on,False,,,-0.010000000000005116,0.09999999999854481,9.765908,0.10000000000150636,3.686293174174733,live_supabase
e608af66-91bf-4d5f-940c-ea78ac043580,2026-04-04 08:29:42.019826+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.16,14.559228,120.998621,88.0,88.0,26396.2,on,False,,,0.0,0.10000000000218279,7.996347,-0.0,-0.0,live_supabase
58735d4b-ee56-42ec-baec-7fee88bc07cf,2026-04-04 08:29:48.224741+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.13,14.558397,120.998962,78.6,78.6,26396.4,on,False,,,-0.030000000000001137,0.2000000000007276,6.204915,0.14999999999945998,17.40555672398479,live_supabase
cd0cb9e9-f7fb-4adb-83d7-26376cdc9f0a,2026-04-04 08:29:55.146486+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.11,14.557387,120.999318,85.8,85.8,26396.5,on,False,,,-0.01999999999999602,0.09999999999854481,6.921745,0.2000000000028706,10.402001229456689,live_supabase
8564b57f-56b4-4383-9847-8e54aac03fae,2026-04-04 08:30:02.867006+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.08,14.556367,120.999636,73.8,73.8,26396.6,on,False,,,-0.030000000000001137,0.09999999999854481,7.72052,0.30000000000437693,13.988695061991173,live_supabase
fd19d034-271e-4d1b-84e9-065b3b739330,2026-04-04 08:30:10.320609+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.05,14.555564,120.999917,73.0,73.0,26396.7,on,False,,,-0.030000000000001137,0.10000000000218279,7.453603,0.299999999993463,14.48963675688175,live_supabase
8559b705-1a0d-4624-a919-88c62f62cef3,2026-04-04 08:30:17.581162+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.04,14.554536,121.000324,88.5,88.5,26396.8,on,False,,,-0.009999999999990905,0.09999999999854481,7.260553,0.10000000000136425,4.958300008273097,live_supabase
1aa6a553-1f37-44a7-9bd7-9f03dc807076,2026-04-04 08:30:25.345865+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,81.0,14.553543,121.000755,83.3,83.3,26396.9,on,False,,,-0.04000000000000625,0.10000000000218279,7.764703,0.3999999999913314,18.54546142975752,live_supabase
b96d32ff-375a-41a3-9f5d-c60ccab6c4f1,2026-04-04 08:30:32.640508+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.98,14.552705,121.00105,69.7,69.7,26397.0,on,False,,,-0.01999999999999602,0.09999999999854481,7.294643,0.2000000000028706,9.87025684464417,live_supabase
528e8eea-6bea-4509-889b-56aadb897d53,2026-04-04 08:30:39.152268+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.96,14.551799,121.001446,81.3,81.3,26397.1,on,False,,,-0.020000000000010232,0.09999999999854481,6.51176,0.2000000000030127,11.056918559657731,live_supabase
63ec01ed-42a6-4dc0-aa0a-264a53476b8e,2026-04-04 08:30:45.427184+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.95,14.551178,121.001711,58.1,58.1,26397.2,on,False,,,-0.009999999999990905,0.10000000000218279,6.274916,0.09999999999772627,5.737128592632517,live_supabase
5b064aae-da77-42ca-be45-4757940f62d3,2026-04-04 08:30:52.929600+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.92,14.550182,121.002003,82.0,82.0,26397.3,on,False,,,-0.030000000000001137,0.09999999999854481,7.502416,0.30000000000437693,14.395362773805678,live_supabase
eb058cd1-db2e-4d25-8a92-ea1cf8f6c80a,2026-04-04 08:31:00.824951+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.9,14.54954,121.002267,57.7,57.7,26397.4,on,False,,,-0.01999999999999602,0.10000000000218279,7.895351,0.19999999999559465,9.119290579986332,live_supabase
71b777a1-8c49-4d03-9f96-ea36eba56315,2026-04-04 08:31:07.539143+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.88,14.548591,121.002538,77.4,77.4,26397.5,on,False,,,-0.020000000000010232,0.09999999999854481,6.714192,0.2000000000030127,10.723553928758193,live_supabase
f65e387f-e114-4cb7-bae7-c0393a4deaba,2026-04-04 08:31:15.226591+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.86,14.547905,121.002834,59.9,59.9,26397.6,on,False,,,-0.01999999999999602,0.09999999999854481,7.687448,0.2000000000028706,9.365917011729469,live_supabase
cb76fc61-1bc6-443d-8b54-f8f0515130aa,2026-04-04 08:31:22.024205+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.85,14.547134,121.003086,59.6,59.6,26397.7,on,False,,,-0.010000000000005116,0.10000000000218279,6.797614,0.09999999999786838,5.295975911550497,live_supabase
4039163c-de1f-4bc8-a42c-525dd1291ee7,2026-04-04 08:31:29.562404+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.84,14.546461,121.00334,61.5,61.5,26397.8,on,False,,,-0.009999999999990905,0.09999999999854481,7.538199,0.10000000000136425,4.775676524321958,live_supabase
71b8288a-5958-4062-89e3-dbf94e166d2d,2026-04-04 08:31:37.038734+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.83,14.545782,121.003581,55.5,55.5,26397.8,on,False,,,-0.010000000000005116,0.0,7.47633,0.0,4.8151967609801085,live_supabase
21b01ec2-164e-4aca-828e-6764541c41b0,2026-04-04 08:31:46.485486+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.8,14.544915,121.003903,69.3,69.3,26397.9,on,False,,,-0.030000000000001137,0.10000000000218279,9.446752,0.299999999993463,11.432500821446789,live_supabase
d334f120-70cd-403d-9d89-9c2be8441563,2026-04-04 08:31:53.371934+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.8,14.544214,121.004134,59.7,59.7,26398.0,on,False,,,0.0,0.09999999999854481,6.886448,-0.0,-0.0,live_supabase
bb526c47-8c60-4570-8115-c5f6d10b798b,2026-04-04 08:31:59.700341+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.78,14.543525,121.004367,58.4,58.4,26398.1,on,False,,,-0.01999999999999602,0.09999999999854481,6.328407,0.2000000000028706,11.377270772879443,live_supabase
5351229f-6a35-4fa1-ab93-14847b94efb9,2026-04-04 08:32:07.526671+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.74,14.542358,121.004681,87.7,87.7,26398.2,on,False,,,-0.04000000000000625,0.10000000000218279,7.82633,0.3999999999913314,18.39942859552594,live_supabase
a6685f8e-3a15-4ec9-85f1-240a9b73c313,2026-04-04 08:32:13.752366+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.73,14.541706,121.004972,55.8,55.8,26398.3,on,False,,,-0.009999999999990905,0.09999999999854481,6.225695,0.10000000000136425,5.782486935188321,live_supabase
f214e3df-55a4-46c5-92ba-bf1e54a9e42a,2026-04-04 08:32:19.973652+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.71,14.540735,121.005308,84.0,84.0,26398.4,on,False,,,-0.020000000000010232,0.10000000000218279,6.221286,0.19999999999573675,11.573169920179982,live_supabase
b6524ae4-796a-4438-a1d8-7482d16ec0ed,2026-04-04 08:32:26.665987+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.7,14.539776,121.005569,78.9,78.9,26398.5,on,False,,,-0.009999999999990905,0.09999999999854481,6.692335,0.10000000000136425,5.379288394852806,live_supabase
fdb83829-00ce-4da1-a35c-e643a5942ead,2026-04-04 08:32:33.692142+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.69,14.539005,121.005916,61.9,61.9,26398.6,on,False,,,-0.010000000000005116,0.09999999999854481,7.026155,0.10000000000150636,5.123712756125991,live_supabase
2151fbfe-1d02-402b-9d18-eab7a2a19c8f,2026-04-04 08:32:39.853568+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.68,14.538156,121.006204,78.1,78.1,26398.7,on,False,,,-0.009999999999990905,0.10000000000218279,6.161426,0.09999999999772627,5.84280327313308,live_supabase
fc289618-3ff7-4db6-891b-d9cee0191ddc,2026-04-04 08:32:47.052795+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.65,14.537508,121.006522,58.0,58.0,26398.8,on,False,,,-0.030000000000001137,0.09999999999854481,7.199227,0.30000000000437693,15.001610589581922,live_supabase
1d9f9906-9e60-4080-911f-fa207a767c79,2026-04-04 08:32:53.739473+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.65,14.536627,121.006734,70.0,70.0,26398.9,on,False,,,0.0,0.10000000000218279,6.686678,-0.0,-0.0,live_supabase
90d4ffea-a24e-42b1-8764-329f10457e6b,2026-04-04 08:33:00.388993+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.65,14.536003,121.007072,59.5,59.5,26399.0,on,False,,,0.0,0.09999999999854481,6.64952,-0.0,-0.0,live_supabase
d7251ef8-f798-4632-a354-2c853a5b39cb,2026-04-04 08:33:07.877274+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.63,14.535298,121.007374,56.6,56.6,26399.1,on,False,,,-0.020000000000010232,0.09999999999854481,7.488281,0.2000000000030127,9.615023795185683,live_supabase
8c743713-a290-48e6-a54b-aa62c6b6ff7d,2026-04-04 08:33:15.582573+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.6,14.534304,121.007712,86.6,86.6,26399.2,on,False,,,-0.030000000000001137,0.10000000000218279,7.705299,0.299999999993463,14.016328243719562,live_supabase
d6b85d00-8d75-4d9f-aaae-8369edaa0336,2026-04-04 08:33:21.996807+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.59,14.533674,121.007968,57.1,57.1,26399.3,on,False,,,-0.009999999999990905,0.09999999999854481,6.414234,0.10000000000136425,5.612517410491613,live_supabase
c08d28e8-ad99-4c49-8272-53fab452c89a,2026-04-04 08:33:28.976350+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.57,14.532963,121.008206,61.4,61.4,26399.3,on,False,,,-0.020000000000010232,0.0,6.979543,0.0,10.315861654557732,live_supabase
0dea323c-35ba-4c7e-8db6-17b9d4129dda,2026-04-04 08:33:35.403562+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.56,14.531991,121.008653,80.0,80.0,26399.5,on,False,,,-0.009999999999990905,0.2000000000007276,6.427212,0.04999999999977263,5.601184463802852,live_supabase
5e644d6c-e100-477d-b85a-bd49c418910b,2026-04-04 08:33:42.151022+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,80.54,14.531116,121.008928,72.2,72.2,26399.6,on,False,,,-0.01999999999999602,0.09999999999854481,6.74746,0.2000000000028706,10.670682004781899,live_supabase
774a0f61-6b0b-49a4-830f-08e02f0695c9,2026-04-04 03:15:14.272427+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.32,14.5995,120.9842,0.0,0.0,56189.7,on,False,,,,,,0.0,0.0,live_supabase
0e7e9e92-9a8a-4c2c-9b86-128f636c6409,2026-04-04 03:15:21.163273+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.3,14.598722,120.984573,72.3,72.3,56189.8,on,False,,,-0.01999999999999602,0.10000000000582077,6.890846,0.1999999999883187,10.448644477033106,live_supabase
daa3814f-f1cc-46ca-911c-ae1652e3f673,2026-04-04 03:15:28.463858+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.27,14.597994,120.984784,55.9,55.9,56189.9,on,False,,,-0.030000000000001137,0.09999999999854481,7.300585,0.30000000000437693,14.793335054657142,live_supabase
e23946ae-bf34-490c-bb5a-c8ced1b4c1cb,2026-04-04 03:15:34.729498+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.26,14.597186,120.985089,64.2,64.2,56190.0,on,False,,,-0.009999999999990905,0.09999999999854481,6.26564,0.10000000000136425,5.7456221551138045,live_supabase
15d038eb-a97a-44e1-8b89-1df416d45552,2026-04-04 03:15:41.890253+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.24,14.596469,120.985427,64.7,64.7,56190.1,on,False,,,-0.020000000000010232,0.09999999999854481,7.160755,0.2000000000030127,10.054805673429245,live_supabase
cb87167e-91df-488e-825b-803c7c396398,2026-04-04 03:15:49.002246+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.22,14.595455,120.985774,88.2,88.2,56190.2,on,False,,,-0.01999999999999602,0.09999999999854481,7.111993,0.2000000000028706,10.123744497496789,live_supabase
f87cdc8c-a07a-41c9-b384-7ae90df9f97e,2026-04-04 03:15:56.298300+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.2,14.594777,120.986012,58.0,58.0,56190.3,on,False,,,-0.01999999999999602,0.10000000000582077,7.296054,0.1999999999883187,9.868348013869646,live_supabase
52afd97a-8be8-4776-8c6b-b23bd413b3a5,2026-04-04 03:16:02.590355+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.16,14.593829,120.986329,85.5,85.5,56190.4,on,False,,,-0.04000000000000625,0.09999999999854481,6.292055,0.4000000000058833,22.88600465190188,live_supabase
7c6ff3cf-dc3e-4ab6-bb5a-a1a3f22d3408,2026-04-04 03:16:09.656173+00:00,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.14,14.592909,120.98665,78.5,78.5,56190.5,on,False,,,-0.01999999999999602,0.09999999999854481,7.065818,0.2000000000028706,10.189902994951987,live_supabase
98ffc378-6921-4fc7-807e-3bc15622586f,2026-04-04 03:15:14.760835+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.13,14.5995,120.9842,0.0,0.0,43850.3,on,False,,,,,,0.0,0.0,live_supabase
474c0300-272e-49f1-bc22-66afb63bec81,2026-04-04 03:15:21.538453+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.1,14.599366,120.98481,57.2,57.2,43850.4,on,False,,,-0.030000000000001137,0.09999999999854481,6.777618,0.30000000000437693,15.934801872870983,live_supabase
cbb9d53f-a988-42d9-b3b2-787b8b0ba552,2026-04-04 03:15:28.656669+00:00,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.07,14.599078,120.985691,76.8,76.8,43850.5,on,False,,,-0.030000000000001137,0.09999999999854481,7.118216,0.30000000000437693,15.172340934864028,live_supabase
